"","geneID","flL1L2-ERR1466827","flL1L2-ERR1466828","FLF-ERR1466829","FLF-ERR1466830","FLM-ERR1466831","FLM-ERR1466832","iL3-ERR1466833","iL3-ERR1466834","PF-ERR1466835","pL1L2-ERR1466836","Location","Description","InterPro","GO_term","UniProtKB","GS1_homologID","GS1_percent_homology","GS2_homologID","GS2_percent_homology","GS3_homologID","GS3_percent_homology","GS4_homologID","GS4_percent_homology"
"640","SPAL_0000494100",0,0.0282704370109215,0.0520925956738075,0.0808683606716559,0.0337938318829409,0,0,0.138856109188103,0.0554646892892853,0,"SPAL_contig0003441","Paired domain-containing protein","Paired_dom, Homeobox-like_sf, RNaseH_sf, Tc1-like_DDE_dom","nucleic acid binding, regulation of transcription, DNA-templated, DNA binding, nucleus, transcription, DNA-templated","A0A0N5BG34","",NA,"",NA,"",NA,"",NA
"641","SPAL_0000495800",0,0,0,0,0,0,0,0,0,0,"SPAL_contig0002844","",NA,NA,"A0A0N5BG50","",NA,"",NA,"",NA,"",NA
"642","SPAL_0000500000",0,0.0805295205592942,0,0,0,0,0,0,0,0,"SPAL_contig0002155","Endo/exonuclease/phosphatase domain-containing protein","Endo/exonu/phosph_ase_sf",NA,"A0A0N5BG91","",NA,"",NA,"",NA,"",NA
"643","SPAL_0000500300",0,0,0,0,0,0.0282241645612876,0.0856339646320634,0,0,0,"SPAL_contig0002106","Zf-RVT domain-containing protein",NA,NA,"A0A0N5BG94","",NA,"",NA,"",NA,"",NA
"644","SPAL_0000500400",0,0,0.0496724821634167,0.072075265895278,0,0,0.0326852457418412,0.0272931709912249,0,0.0671083590330338,"SPAL_contig0003747","USP domain-containing protein","USP_dom, Papain-like_cys_pep_sf",NA,"A0A0N5BG95","",NA,"",NA,"SVE_0780400",72.3214,"",NA
"645","SPAL_0000500500",0,0.0812815969247145,0,0,0,0,0,0.025776036029373,0,0,"SPAL_contig0000422","BED-type domain-containing protein",NA,NA,"A0A0N5BG96","",NA,"",NA,"SVE_1231000",23.8372,"",NA
"646","SPAL_0000500600",0,0.0539492635461837,0,0,0,0,0,0.0517793253058929,0,0,"SPAL_contig0000422","DUF659 domain-containing protein",NA,NA,"A0A0N5BG97","",NA,"",NA,"SVE_1231000",65.0909,"",NA
"647","SPAL_0000500700",0,0.0804697208429247,0,0,0,0,0,0,0,0.132228416484495,"SPAL_contig0000422","",NA,NA,"A0A0N5BG98","",NA,"",NA,"SVE_1517200",27.673,"",NA
"648","SPAL_0000501100",0,5.15060238608109e-09,0,0.00446084310814553,0,0,0,0,0,0,"SPAL_contig0002398","Saposin B-type domain-containing protein",NA,NA,"A0A0N5BGA2","",NA,"SRAE_0000047600 | WBGene00256220",61.9835,"SVE_1671200",60.3306,"",NA
"649","SPAL_0000501200",0,0,0,0,0.0274277648919421,0,0,0.0259422407218773,0,0,"SPAL_contig0004427","Vitellogenin",NA,NA,"A0A0N5BGA3","",NA,"",NA,"",NA,"",NA
"650","SPAL_0000501300",0.0481650098284296,0.0358639923735354,0,0.0268384039713592,0,0,0,0,0,0.265305338551651,"SPAL_contig0000029","G_PROTEIN_RECEP_F1_2 domain-containing protein",NA,"membrane","A0A0N5BGA4","",NA,"SRAE_2000467200 | WBGene00264908",9.57854,"SVE_1992300",82.3755,"",NA
"651","SPAL_0000504900",0.0976585055853462,0.0849826209662287,0.0807128606271429,0.0267441460985783,0,0.0274858304266044,0.0644632151212689,0.0250924536590769,0.0406566833752866,0.197598728793114,"SPAL_contig0000029","",NA,NA,"A0A0N5BGE2","",NA,"",NA,"SVE_0243400",32.8947,"",NA
"652","SPAL_0000505000",0,0.0809658843564056,0,0.080755213556344,0,0,0.129834765914158,0.0258783787762838,0.0409884933667573,0,"SPAL_contig0000029","Sema domain-containing protein",NA,NA,"A0A0N5BGE3","",NA,"",NA,"",NA,"",NA
"653","SPAL_0000506100",0,0,0,0,0,0,0,0,0,0,"SPAL_contig0004029","Reverse transcriptase domain-containing protein","RT_dom, DNA/RNA_pol_sf",NA,"A0A0N5BGF4","",NA,"",NA,"",NA,"",NA
"654","SPAL_0000506675",0,0.0551552632690933,0.0399794518821948,0.0261244149352675,0,0,0,0,0,0,"SPAL_contig0002384","Iron-sulfur cluster assembly scaffold protein",NA,NA,"A0A0N5BGG0","",NA,"",NA,"SVE_0655100",36.0465,"",NA
"655","SPAL_0000507500",0.0480411553643205,0.215254816443959,0.0395790693066362,0,0,0,0,0.0258432540418064,0.122508057687828,0.0661961203538764,"SPAL_contig0000026","N-acetylgalactosaminide beta-1,3-galactosyltransferase","Fringe-like","glycosyltransferase activity, membrane, protein glycosylation, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase activity","A0A0N5BGG9","",NA,"SRAE_2000430800 | WBGene00264538",54.755,"",NA,"",NA
"656","SPAL_0000508800",0,0.0538553262827014,0.119046624852661,0,0.101277609414483,0.0281801367479312,0,0.129477110855106,0.491186650830001,0.0663677170124485,"SPAL_contig0000026","LRAT domain-containing protein","LRAT_dom","membrane","A0A0N5BGI2","",NA,"",NA,"SVE_0212400",35.5623,"",NA
"657","SPAL_0000509333",0.0470788037104923,0.145606750684194,0.0806125921868563,0.142570330840282,0.0633751840382293,0.0582731818749568,0,0.166894150850703,0,0,"SPAL_contig0000026","",NA,"membrane","A0A0N5BGI8","",NA,"",NA,"SVE_0000212950",62.7451,"",NA
"658","SPAL_0000509366",0.048785703630745,0.0566046760882013,0.0806408755518838,0.18704192424943,0.0656163704821246,0.0549226334849196,0,0,0.121861744190596,0.197422497158493,"SPAL_contig0000026","Transposase",NA,NA,"A0A0N5BGI9","",NA,"",NA,"",NA,"",NA
"659","SPAL_0000509450",0,0,0.0419151769365884,0,0,0,0.0626169144929175,0.0749163310147886,0.0413926048612212,0,"SPAL_contig0000026","",NA,NA,"A0A0N5BGJ1","",NA,"",NA,"",NA,"",NA
"660","SPAL_0000511700",0,0,0.0405621700025979,0.132722156368313,0.0672937527216526,0,0.328795427018694,0.153388896486171,0,0,"SPAL_contig0000026","HTH_48 domain-containing protein","Mos1_HTH",NA,"A0A0N5BGL4","SSTP_0000843600",33.3333,"SRAE_X000162100 | WBGene00267194",34.2857,"SVE_1972200",61.9048,"",NA
"661","SPAL_0000512200",0,0.179048419306954,0,0,0,0.0281990424071322,0,0.0518744471910036,0,0,"SPAL_contig0001329","",NA,NA,"A0A0N5BGM1","",NA,"",NA,"",NA,"",NA
"662","SPAL_0000512225",0,0.0275998712818693,0,0,0.0333247503278192,0,0.130682497104803,0.202858556243384,0,0,"SPAL_contig0001329","",NA,NA,"A0A0N5BGM2","",NA,"",NA,"",NA,"",NA
"663","SPAL_0000512300",0,0.0806828334474971,0.0454493831184998,0.0270564155495734,0.0460877200237967,0,0.0646408856160846,0.0519092477091935,0,0,"SPAL_contig0001122","RNase H domain-containing protein","RNaseH-like_sf, Integrase-like_cat_sf, RNaseH_sf","DNA integration, DNA recombination, nucleic acid binding, DNA binding","A0A0N5BGM3","",NA,"",NA,"SVE_1151800",11.7329,"",NA
"664","SPAL_0000512400",0,0.0538628766199303,0.0397309486651575,0,0,0,0,0,0.571117144893823,0,"SPAL_contig0001122","Seminal fluid protein HACP016",NA,NA,"A0A0N5BGM4","",NA,"",NA,"SVE_0878500",68.2927,"",NA
"665","SPAL_0000512500",0,0,0,0,0,0,0.0844988524372829,0.138775605653125,0.0991259129740162,0,"SPAL_contig0002536","CCHC-type domain-containing protein","Znf_CCHC, RNaseH_domain, RNaseH-like_sf, Peptidase_aspartic_dom_sf, Peptidase_A2B, RNaseH_sf, Znf_CCHC_sf","RNA-DNA hybrid ribonuclease activity, nucleic acid binding, zinc ion binding, cytoplasm, RNA phosphodiester bond hydrolysis, endonucleolytic, enzyme binding","A0A0N5BGM5","",NA,"SRAE_0000071800 | WBGene00256475",10.8538,"SVE_1246000",55.4269,"",NA
"666","SPAL_0000512600",0,0.0269197698516028,0,0,0,0,0,0.0259197841189322,0.0409355431294619,0,"SPAL_contig0004009","CCHC-type domain-containing protein","Znf_CCHC, Peptidase_aspartic_dom_sf, Znf_CCHC_sf","nucleic acid binding, zinc ion binding, cytoplasm, enzyme binding","A0A0N5BGM6","",NA,"SRAE_0000066200 | WBGene00256411",18.8482,"",NA,"",NA
"667","SPAL_0000512700",0,0.108004120950456,0.0398280796425482,0.0268824263410877,0,0,0,0.0258553463150993,0.0409910599748704,0,"SPAL_contig0002166","Reverse transcriptase domain-containing protein","RT_dom, DNA/RNA_pol_sf",NA,"A0A0N5BGM7","",NA,"",NA,"SVE_1928000",53.8462,"",NA
"668","SPAL_0000512800",0,0.13454308142056,0.0396701339300718,0.0268746869442169,0,0,0,0,0.0408785169785668,0.0663437132562644,"SPAL_contig0001339","Mlh1_C domain-containing protein","Mlh1_C",NA,"A0A0N5BGM8","",NA,"",NA,"",NA,"",NA
"669","SPAL_0000513000",0,0.0624559349630662,0,0,0.0337967325242913,0.0281996703521342,0.129719871166702,0.0715028572828542,0,0,"SPAL_contig0003869","RT_RNaseH domain-containing protein","RT_RNaseH, DNA/RNA_pol_sf",NA,"A0A0N5BGN0","",NA,"",NA,"",NA,"",NA
"670","SPAL_0000513100",0,0,0,0,0,0,0,0,0,0,"SPAL_contig0001454","Histone-lysine N-methyltransferase SETMAR","RNaseH_sf","nucleic acid binding","A0A0N5BGN1","",NA,"",NA,"",NA,"",NA
"671","SPAL_0000513200",0,0.0204007689342098,0,0,0,0.0282892566363264,0,0.0264804111878804,0,0,"SPAL_contig0001381","Histone-lysine N-methyltransferase SETMAR",NA,NA,"A0A0N5BGN2","",NA,"",NA,"",NA,"",NA
"672","SPAL_0000513300",0,0,0,0.0539710751103737,0.0338987443646075,0,0,0.0519199015214519,0.0411718693961434,0,"SPAL_contig0001381","Fam-a protein",NA,NA,"A0A0N5BGN3","",NA,"",NA,"",NA,"",NA
"673","SPAL_0000513400",0,0,0,0,0,0,0.129279350041038,0.184568729792792,0,0,"SPAL_contig0001381","Integrase catalytic domain-containing protein","Peptidase_aspartic_dom_sf",NA,"A0A0N5BGN4","",NA,"",NA,"SVE_1661400",4.3956,"",NA
"674","SPAL_0000513900",0.048949133606786,0.0558205773835224,0,0.0528840973921758,0,0,0,0.301900618213248,0,0,"SPAL_contig0002036","Histone-lysine N-methyltransferase SETMAR","RNaseH_sf","nucleic acid binding","A0A0N5BGN9","",NA,"",NA,"",NA,"",NA
"675","SPAL_0000514000",0,0,0.0624976957106087,0,0,0,0.0644008144482334,0,0,0,"SPAL_contig0003509","Fes1 domain-containing protein",NA,NA,"A0A0N5BGP1","",NA,"SRAE_0000046200 | WBGene00256206",24.5033,"SVE_0610900",37.0861,"",NA
"676","SPAL_0000514200",0,0,0,0,0,0,0,0,0.396901998961412,0,"SPAL_contig0001913","Sulfatase domain-containing protein","DUF229, Alkaline_phosphatase_core_sf",NA,"A0A0N5BGP3","SSTP_0001028200",57.6606,"SRAE_X000067400 | WBGene00266233",39.2092,"SVE_0254100",32.9489,"Y73F8A.35 | WBGene00013539",24.547
"677","SPAL_0000514600",0.0485298268882563,0.0280914016155352,0,0,0,0,0.513237743078613,0.124634166986135,0.0404888412221602,0,"SPAL_contig0000419","Transcriptional regulator",NA,NA,"A0A0N5BGP6","SSTP_0000611900",87.013,"",NA,"",NA,"",NA
"678","SPAL_0000515100",0,0,0,0,0,0,0,0,0.0475570076038888,0,"SPAL_contig0001504","",NA,NA,"A0A0N5BGQ1","",NA,"",NA,"",NA,"",NA
"679","SPAL_0000515400",0,0,0,0,0,0,0.117017183433648,0,0,0,"SPAL_contig0002272","",NA,NA,"A0A0N5BGQ4","",NA,"",NA,"SVE_1308900",0,"",NA
"680","SPAL_0000515500",0,0,0,0,0,0,0,0.114451208326615,0,0,"SPAL_contig0002272","Helitron_like_N domain-containing protein","Helitron_helicase-like",NA,"A0A0N5BGQ5","",NA,"",NA,"",NA,"",NA
"681","SPAL_0000515600",0,0.113409972413439,0,0,0.227252400538259,0.0420829057060804,0,0.0324881194427881,0.0686631823940166,0,"SPAL_contig0001977","Vitellogenin domain-containing protein",NA,NA,"A0A0N5BGQ6","",NA,"SRAE_0000050300 | WBGene00256247",8.99281,"SVE_0324800",18.3453,"",NA
"682","SPAL_0000515700",0,0,0,0,0,0,0,0,0,0,"SPAL_contig0000998","",NA,NA,"A0A0N5BGQ7","",NA,"",NA,"SVE_0346400",46.4865,"",NA
"683","SPAL_0000515800",0,0.108555172167233,0.0400751126980317,0.105911422620024,0,0,0,0,0,0,"SPAL_contig0001297","CUB domain-containing protein",NA,NA,"A0A0N5BGQ8","",NA,"",NA,"",NA,"",NA
"684","SPAL_0000516300",0,0.000663049421324135,0,0.0270189980077165,0,3.84029779986829e-05,0,0.0258117289615759,0,0,"SPAL_contig0000926","Astacin domain-containing protein","Peptidase_M12A, MetalloPept_cat_dom_sf","metalloendopeptidase activity, metallopeptidase activity, proteolysis","A0A0N5BGR3","SSTP_0000832800",36.5546,"",NA,"SVE_1329900",27.3109,"",NA
"685","SPAL_0000516500",0,0,0,0,0,0,0,0.026016367322561,0,0,"SPAL_contig0001308","Fam-c protein",NA,NA,"A0A0N5BGR5","",NA,"",NA,"SVE_0814000",74.2647,"",NA
"686","SPAL_0000516900",0,0,0,0,0,0,0,0,0,0,"SPAL_contig0004143","PIR Superfamily Protein",NA,"membrane","A0A0N5BGR9","",NA,"",NA,"",NA,"",NA
"687","SPAL_0000517000",0.130332782514502,0.0537804993846922,0,0,0.101019653657446,0,0.0918868550152676,0.0509307761085465,0.0732253231181891,0.154061512942483,"SPAL_contig0000625","PRE_C2HC domain-containing protein",NA,NA,"A0A0N5BGS0","",NA,"",NA,"",NA,"",NA
"688","SPAL_0000517100",0,0,0,0,0,0,0,0.0255894670211594,0,0.134341468637805,"SPAL_contig0000625","AC4 protein",NA,NA,"A0A0N5BGS1","",NA,"",NA,"",NA,"",NA
"689","SPAL_0000517300",0,0.0564753286210598,0,0,0,0,0,0.0249974369331847,0.121472125763128,0,"SPAL_contig0000681","Ovule protein",NA,NA,"A0A0N5BGS3","",NA,"",NA,"",NA,"",NA
"690","SPAL_0000517500",0,0.028282441447676,0,0,0.033730193492453,0,0,0,0,0,"SPAL_contig0000571","TF_AP-2 domain-containing protein",NA,NA,"A0A0N5BGS5","",NA,"",NA,"SVE_1186100",0,"",NA
"691","SPAL_0000517600",0,0.107836818838449,0,0,0,0.0282425765079193,0,0,0,0,"SPAL_contig0000571","CMP/dCMP-type deaminase domain-containing protein",NA,NA,"A0A0N5BGS6","",NA,"",NA,"SVE_0765000",91.7127,"",NA
"692","SPAL_0000517700",0,0,0,0,0,0,0,0,0,0,"SPAL_contig0000571","VASt domain-containing protein",NA,NA,"A0A0N5BGS7","SSTP_0000241100",67.6923,"SRAE_2000062500 | WBGene00260821",69.2308,"",NA,"",NA
"693","SPAL_0000517800",0,0.0816079035462189,0,0,0,0,0,0,0,0,"SPAL_contig0000571","DUF155 domain-containing protein","DUF155","mitochondrion","A0A0N5BGS8","SSTP_0000241000",70.155,"SRAE_2000062400 | WBGene00260820",68.2171,"SVE_1887500",82.9457,"ZK1010.2 | WBGene00014176",32.9457
"694","SPAL_0000517900",0,0.0544643068094122,0,0.026841506197233,0,0,0,0,0,0,"SPAL_contig0000571","OrfB_Zn_ribbon domain-containing protein","SSSCA1",NA,"A0A0N5BGS9","SSTP_0000240900",50.2959,"SRAE_2000062300 | WBGene00260819",52.071,"SVE_1887600",84.6154,"",NA
"695","SPAL_0000522200",0,0,0,0.0317819820678506,0,0,0.0298742519292366,0.039450243066394,0,3.05394371614054e-09,"SPAL_contig0004179","",NA,NA,"A0A0N5BGX1","",NA,"",NA,"SVE_0687100",18.9781,"",NA
"696","SPAL_0000523800",0,0,0,0,0,0,0,0,0,0,"SPAL_contig0002488","LZ_Tnp_IS481 domain-containing protein",NA,NA,"A0A0N5BGY7","",NA,"",NA,"SVE_1186800",27.5862,"",NA
"697","SPAL_0000523900",0,0,0.040925930706576,0.0533013211283191,0,0,0,0.153554610638529,0,0,"SPAL_contig0002488","",NA,"membrane","A0A0N5BGY8","",NA,"",NA,"",NA,"",NA
"698","SPAL_0000524200",0,0.108064611061007,0.0797544185179896,0,0.0336955334503009,0.028005032203036,0.0650089184822485,0.0515574175428608,0.0819445896820825,0,"SPAL_contig0003068","Flocculation protein FLO11-like",NA,NA,"A0A0N5BGZ2","",NA,"",NA,"SVE_0037700",55.6701,"",NA
"699","SPAL_0000524300",0,0.0268967516041234,0,0.0270824981794259,0,0,0,0,0.0818736615639527,0,"SPAL_contig0003219","Reverse transcriptase domain-containing protein","RT_dom, DNA/RNA_pol_sf",NA,"A0A0N5BGZ3","",NA,"SRAE_0000073600 | WBGene00256493",90.0467,"SVE_0851500",4.19907,"",NA
"700","SPAL_0000524400",0,0,0,0.0542937040509452,0.0676940524556244,0,0,0.0260165225032653,0,0,"SPAL_contig0001411","CCHC-type domain-containing protein","RT_dom, Integrase_cat-core, Znf_CCHC, Aspartic_peptidase_AS, RNaseH-like_sf, Peptidase_aspartic_dom_sf, RNaseH_sf, Znf_CCHC_sf, RT_RNaseH_2, Integrase_H2C2, Rev_trsase/Diguanyl_cyclase, DNA/RNA_pol_sf","DNA integration, aspartic-type endopeptidase activity, nucleic acid binding, proteolysis, zinc ion binding, transferase activity, cytoplasm, nucleotidyltransferase activity, RNA-templated DNA biosynthetic process, RNA-directed DNA polymerase activity, DNA biosynthetic process, DNA-directed DNA polymerase activity, DNA polymerase complex, enzyme binding","A0A0N5BGZ4","SSTP_0001280900",21.5606,"",NA,"",NA,"",NA
"701","SPAL_0000524475",0,0.0536866513840251,0,0,0,0,0,0,0,0,"SPAL_contig0000966","Transposase",NA,NA,"A0A0N5BGZ5","",NA,"",NA,"",NA,"",NA
"702","SPAL_0000524500",0,0,0,0,0,0,0,0.078048611653146,0,0,"SPAL_contig0000966","",NA,NA,"A0A0N5BGZ6","",NA,"",NA,"SVE_0878900",54.717,"",NA
"703","SPAL_0000525100",0,0.0276911123711516,0,0,0,0,0.194578955491877,0.100639015053234,0.040774905021762,0,"SPAL_contig0002482","",NA,NA,"A0A0N5BH03","",NA,"",NA,"SVE_0878900",56.1798,"",NA
"704","SPAL_0000525300",0,0.270451189682107,0.0798397712183263,0.107228488171188,0,0,0,0.0516204717098486,0.041017957105031,0,"SPAL_contig0002224","",NA,NA,"A0A0N5BH05","",NA,"",NA,"",NA,"",NA
"705","SPAL_0000525700",0,0,0,0,0,0,0,0.030137835140036,0,0,"SPAL_contig0000785","",NA,NA,"A0A0N5BH09","",NA,"",NA,"SVE_1681200",19.2469,"",NA
"706","SPAL_0000526000",0,8.3195089972422e-10,0,0,0,0,0,0.335846802062877,0,0,"SPAL_contig0001014","RNase H domain-containing protein","RNaseH_domain, RNaseH-like_sf, RNaseH_sf","RNA-DNA hybrid ribonuclease activity, nucleic acid binding, RNA phosphodiester bond hydrolysis, endonucleolytic","A0A0N5B1X6, A0A0N5CCL3","SSTP_0001074500",67.3077,"",NA,"",NA,"",NA
"707","SPAL_0000526025",0,0.0819971223455223,0,0.0798613036241172,0.0337558946055466,0,0.0656039079083306,0.154119753509209,0,0,"SPAL_contig0001014","BED-type domain-containing protein","Znf_BED","DNA binding, metal ion binding","A0A0N5BH13","",NA,"",NA,"SVE_1231000",24.031,"",NA
"708","SPAL_0000526100",0,0,0,0,0.0285612256034793,0,0.0650568340253617,0,0,0,"SPAL_contig0003312","NOF-FB transposable element protein",NA,NA,"A0A0N5BH14","SSTP_0001073700",10.4167,"",NA,"",NA,"",NA
"709","SPAL_0000526500",0,0.0809597090211832,0.0797075741793451,0,0.0671677746097202,0,0.0649548598373934,0.0513241714199726,0.204364421440214,0,"SPAL_contig0000320","Mariner Mos1 transposase","Transposase_1, RNaseH_sf","nucleic acid binding","A0A0N5BH18","SSTP_0000841400",50.2959,"",NA,"",NA,"",NA
"710","SPAL_0000526550",0,0.0273032445870233,0,0.0265679674269339,0,0,0,0,0.411131187147753,0,"SPAL_contig0000320","",NA,NA,"A0A0N5BH19","",NA,"",NA,"SVE_1317300",43.3071,"",NA
"711","SPAL_0000526800",0,0.107881354509775,0.0397558299917264,0.080876385469025,0.0337839139506661,0.0563608958563218,0,0.0518072589386589,0.0819626308561638,0.0664883794300769,"SPAL_contig0001110","DDE_Tnp_1_7 domain-containing protein","PGBD",NA,"A0A0N5BH23","",NA,"",NA,"",NA,"",NA
"712","SPAL_0000528400",0,0.0805128482466246,0.118499544027373,0,0,0,0,0,0,0,"SPAL_contig0000530","Reverse transcriptase domain-containing protein","RT_dom, DNA/RNA_pol_sf",NA,"A0A0N5BH39","SSTP_0000704900",9.91304,"",NA,"SVE_0598300",9.65217,"",NA
"713","SPAL_0000528600",0,0.107591208742765,0.0396071735849291,0.0541276729131913,0,0,0,0.0778822298004021,0.0818631840567126,0,"SPAL_contig0000880","MULE domain-containing protein","MULE_transposase_dom",NA,"A0A0N5BH41","",NA,"",NA,"SVE_1920000",73.8516,"",NA
"714","SPAL_0000531500",0.147247746605425,0.0563203825721173,0.121625440282509,0.10664198264606,0.0330065763677536,0.0183573297633095,0.0648802273825852,0.02522857643631,0.0819071135342254,0,"SPAL_contig0001341","Skp1_POZ domain-containing protein",NA,NA,"A0A0N5BH71","",NA,"",NA,"",NA,"",NA
"715","SPAL_0000531600",0.144378929764046,0,0.0396264940635804,0,0.0336176008702416,0,0,0,0.0408064810944689,0,"SPAL_contig0001104","Zinc finger BED domain-containing protein 5","RNaseH-like_sf",NA,"A0A0N5BH72","",NA,"",NA,"",NA,"",NA
"716","SPAL_0000531900",0,0.111919549264197,0.162791276413104,0.0796236890506841,0.0667242557376026,0.0276020724206847,0.0654035992721966,0.202989408474044,0.0411241084643232,0,"SPAL_contig0000484","Transmembrane protein",NA,"membrane","A0A0N5BH75","",NA,"",NA,"SVE_1402100",81.8182,"",NA
"717","SPAL_0000532100",0,0,0.0399035827064419,0.0268516467239247,0.0337625546540308,0,0,0,0.0820543705762396,0,"SPAL_contig0001741","HTH_48 domain-containing protein","Transposase_1, WH-like_DNA-bd_sf, RNaseH_sf, Mos1_HTH","nucleic acid binding","A0A0N5BH76","",NA,"SRAE_X000243100 | WBGene00268017",25.3589,"",NA,"",NA
"718","SPAL_0000532500",0,0,0.0399054364620659,0,0.0334797723083918,0,0,0,0,0,"SPAL_contig0003728","Phosphohydrolase",NA,NA,"A0A0N5BH80","",NA,"",NA,"",NA,"",NA
"719","SPAL_0000532800",0,0,0,0,0,0,0,0,0,0,"SPAL_contig0002831","Serpentine receptor class gamma","7TM_GPCR_serpentine_rcpt_Srg, GPCR_Rhodpsn_7TM","transmembrane signaling receptor activity, sensory perception of chemical stimulus, membrane","A0A0N5BH83","",NA,"",NA,"",NA,"",NA
"720","SPAL_0000533100",0,0.0269318937167573,0,0,0.438989692932688,0.0845710933874298,0.0647609262275319,0.025903827515142,0,0.0663761002175764,"SPAL_contig0000604","THUMP domain-containing protein","DUF1280",NA,"A0A0N5BH86","",NA,"SRAE_X000009700 | WBGene00265652",37.6119,"SVE_1013100",0,"",NA
"721","SPAL_0000533125",0,0.0554580405632043,0,0.0264286458119182,0,0,0.196434395653563,0.0761624473391579,0.0410901636607545,0,"SPAL_contig0000604","Ovule protein","Spt4_sf",NA,"A0A0N5BH87","",NA,"",NA,"",NA,"",NA
"722","SPAL_0000533200",0,0,0,0.0803798137067647,0,0,0.0654256570287958,0.025828787134519,0.0411624656984048,0,"SPAL_contig0002202","DDE_Tnp_1_7 domain-containing protein",NA,NA,"A0A0N5BH88","",NA,"",NA,"SVE_1277200",15.7576,"",NA
"723","SPAL_0000534700",0.195185596763835,0.056667194851883,0.120263018037817,0.0263050349047861,0,0,0,0.0726954956998331,0,0.0667571028214615,"SPAL_contig0000205","Histone-lysine N-methyltransferase SETMAR","RNaseH_sf","nucleic acid binding","A0A0N5BHA3","",NA,"",NA,"SVE_0197500",68.4211,"",NA
"724","SPAL_0000534900",0,0.157752571133189,0,0,0,0.0283096157837572,0.129164136184263,0.0259818912830156,0.0818373859317616,0,"SPAL_contig0001371","Peptidase A2 domain-containing protein","Peptidase_aspartic_dom_sf",NA,"A0A0N5BHA5","",NA,"",NA,"SVE_1334700",9.78628,"",NA
"725","SPAL_0000535000",0,0.216527328332948,0,0.0271151215239021,0,0,0,0.125282586445929,0,0,"SPAL_contig0001750","ATP-dependent DNA helicase","DNA_helicase_pif1-like, P-loop_NTPase","telomere maintenance, DNA helicase activity, DNA repair, hydrolase activity, nucleotide binding, ATP binding, cellular response to DNA damage stimulus, DNA recombination, DNA duplex unwinding, helicase activity, ATP hydrolysis activity","A0A0N5BHA6","",NA,"",NA,"SVE_0800800",34.375,"",NA
"726","SPAL_0000535100",0,0.054004324511474,0,0.0538599102485956,0,0,0,0,0.041008362313351,0,"SPAL_contig0001209","Integrase catalytic domain-containing protein","Integrase_cat-core, RNaseH-like_sf, RNaseH_sf","DNA integration, nucleic acid binding","A0A0N5BHA7","SSTP_0000665500",19.2913,"",NA,"SVE_1302700",66.1417,"",NA
"727","SPAL_0000535200",0.194185090299416,0.0270064540208596,0,0.239165409857382,0,0,0.0649977070842516,0.051251907754932,0,0.133371893887789,"SPAL_contig0001209","Peptidase_M16_M domain-containing protein",NA,NA,"A0A0N5BHA8","",NA,"",NA,"",NA,"",NA
"728","SPAL_0000535225",0,0,0.0400173031324849,0.0265253159486436,0,0,0.065166273603813,0,0,0,"SPAL_contig0001209","Ankyrin repeat protein",NA,NA,"A0A0N5BHA9","",NA,"",NA,"",NA,"",NA
"729","SPAL_0000536000",0,0.108414821499411,0,0.0326447826721695,0.0493706897519944,0.0466756365259137,0,0.025897210054125,0,0.0836806725740947,"SPAL_contig0000343","DDE_Tnp_IS1595 domain-containing protein","Tnp_ISXO2-like",NA,"A0A0N5BHB7","SSTP_0000453200",69.0821,"SRAE_0000049800 | WBGene00256242",18.3575,"",NA,"",NA
"730","SPAL_0000536500",0,0.0393842176114827,0.0401232636542229,0,0,0.0278472173280725,0,0.0874137903442485,0.0464337948912649,0,"SPAL_contig0001771","Endo/exonuclease/phosphatase domain-containing protein","Endo/exonu/phosph_ase_sf",NA,"A0A0N5BHC2","",NA,"",NA,"SVE_1411000",45.5172,"",NA
"731","SPAL_0000537000",0,0,0,0,0,0,0,0,0.122699574306033,0,"SPAL_contig0001995","SCP domain-containing protein","CAP_sf",NA,"A0A0N5BHC7","SSTP_0000480100",18.9119,"SRAE_2000420700 | WBGene00264436",16.0622,"SVE_0885100",35.4922,"",NA
"732","SPAL_0000537025",0,0,0,0,0,0,0,0,0,0,"SPAL_contig0001995","Piggybac transposable element-derived",NA,NA,"A0A0N5BHC8","",NA,"",NA,"",NA,"",NA
"733","SPAL_0000537100",0,0.161553091715637,0,0.0811005953199672,0.0338027005431076,0,0.258916012550279,0.0518920680524784,0.163816281648175,0,"SPAL_contig0000876","Retrotrans_gag domain-containing protein",NA,NA,"A0A0N5BHC9","",NA,"",NA,"SVE_1062800",36,"",NA
"734","SPAL_0000537200",0,0.0269303742377094,0,0,0,0,0.129561661171762,0.051623972156627,0,0,"SPAL_contig0002005","Vitellogenin domain-containing protein",NA,NA,"A0A0N5BHD0","",NA,"",NA,"",NA,"",NA
"735","SPAL_0000537300",0,0.0273352396418958,0,0.0266878868980383,0.0336955819806919,0,0,0.0256234906454437,0.082272954840522,0.0701000710900939,"SPAL_contig0002005","","KH_dom_type_1_sf, BBP-like","RNA binding","A0A0N5BHD1","",NA,"",NA,"",NA,"",NA
"736","SPAL_0000537500",0.194252909719878,0.0270297992966868,0,0,0,0.0557342344493476,0,0.231070069531531,0,0.0667274332254324,"SPAL_contig0002861","Transposase",NA,NA,"A0A0N5BHD3","",NA,"",NA,"SVE_1481300",39.0244,"",NA
