"","geneID","FLF-ERR146941","FLF-ERR146942","FLF-ERR146943","iL3a-ERR146944","iL3a-ERR146945","iL3a-ERR146946","iL3-ERR146947","iL3-ERR146948","iL3-ERR146949","pfL1-ERR146950","pfL1-ERR146951","pfL1-ERR146952","ppL1-ERR146953","ppL1-ERR146954","ppL1-ERR146955","ppL3-ERR146956","ppL3-ERR146957","ppL3-ERR146958","PF-ERR146959","PF-ERR146960","PF-ERR146961","FLM-SRR13343624","FLM-SRR13343626","FLM-SRR13343625","XLOC_IDs","Location","Description","InterPro","GO_term","UniProtKB","GS1_homologID","GS1_percent_homology","GS2_homologID","GS2_percent_homology","GS3_homologID","GS3_percent_homology","GS4_homologID","GS4_percent_homology"
"142","SSTP_0000353900",0.0344840802572208,0,0.0361145812050527,0,0.0386094702958842,0,0,0.0761322716138283,0,0,0,0,0,0,0.0444540844880135,0,0,0,0,0,0,0.0997287046534794,0.0435914360557687,0.0895993724535049,NA,NA,"",NA,NA,"A0A0K0E219","",NA,"",NA,"",NA,"",NA
"143","SSTP_0000358500",0.592237696690869,0,0,0,0,0,0,0,0.940125886352567,0,0,0.240822114310156,0,0,0,0.348009224693178,0.315673479911831,0,0,0,0,0,0,0,"XLOC_006105 | TCONS_00011559.p1","Ss_chr2","HTH_48 domain-containing protein","Transposase_1, Homeobox-like_sf, WH-like_DNA-bd_sf, RNaseH_sf, Mos1_HTH","nucleic acid binding","A0A0K0E263","SRAE_X000180600 | WBGene00267383",41.2979,"SPAL_0001603900",73.7463,"SVE_0295600",25.3687,"",NA
"144","SSTP_0000363500",0.101332550905672,0.034396067090815,0.0901816703292245,0.12236469353942,0.0186799283239988,0.0721227891968604,0.0663695577833458,0,0.0369073703485062,0.235365155940925,0.144628233698409,0.221798890000052,0.0505736985169591,0.0655278781851235,0.112838535635398,0.117495296476991,0.046689388134162,0.10834965739312,0.541650657764641,0.268596057033547,0.321467737171005,0.0469427804274884,0.0701478364688825,0.0429536154297757,"XLOC_003798 | TCONS_00005519.p1","Ss_chr2","Metalloendopeptidase","EGF-like_dom, Peptidase_M12A, MetalloPept_cat_dom_sf","hydrolase activity, metal ion binding, proteolysis, metalloendopeptidase activity, metallopeptidase activity, peptidase activity","A0A0K0E2B3","SRAE_2000325600 | WBGene00263477",47.6064,"SPAL_0000800720",42.8191,"SVE_1220700",41.2234,"",NA
"145","SSTP_0000364850",0,0.0171748617645964,0,0.171098924585757,0.149072864871222,0.162335875131867,0.132475167243281,0.0552305741428099,0.0369042235236272,0,0,0,0,0,0,0.0234954506396633,0.0466838377952799,0.0217044078847694,0.0902742450775794,0.0487500783375797,0.0229854955627514,0,0,0,"XLOC_003803 | TCONS_00010545.p1","Ss_chr2","Serpentine receptor class gamma","7TM_GPCR_serpentine_rcpt_Srv","membrane","A0A0K0E2C7","SRAE_2000471000 | WBGene00264948",62.8975,"SPAL_0001518500",48.7633,"SVE_0341800",47.3498,"",NA
"146","SSTP_0000364900",0,0.0172177663262758,0.0180484935618052,0.54891641571433,0.35510860137292,0.343310507658892,0.0442827462291793,0.249249696855718,0.295815098538525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"XLOC_003803 | TCONS_00005526.p1","Ss_chr2","G_PROTEIN_RECEP_F1_2 domain-containing protein","GPCR_Rhodpsn_7TM, 7TM_GPCR_serpentine_rcpt_Srv","membrane","A0A0K0E2C8","",NA,"",NA,"",NA,"",NA
"147","SSTP_0000365700",0,0.0174011618971422,0.035941167476864,0.034166055022818,0.0182911334402556,0.018185078869429,0.0655710826539034,0,0,0.0334803579017313,0,0,0,0,0,0.118195539640129,0,0.133942668860084,0,0,0.0234544865970593,0.211329560131478,0.276896012954566,0.190598683899019,"XLOC_003809 | TCONS_00005532.p1","Ss_chr2","",NA,NA,"A0A0K0E2D7","",NA,"",NA,"",NA,"",NA
"148","SSTP_0000378200",0,0,0.352222182939631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"XLOC_006167 | TCONS_00011595.p1","Ss_chr2","HTH_48 domain-containing protein","Transposase_1, Homeobox-like_sf, WH-like_DNA-bd_sf, RNaseH_sf, Mos1_HTH","nucleic acid binding","A0A0K0E2R3","SRAE_X000180600 | WBGene00267383",41.2979,"SPAL_0001603900",72.8614,"SVE_0295600",25.3687,"",NA
"149","SSTP_0000379800",0.0506553465202676,0.137573032814574,0.0360666494364222,0.205581620727818,0.186762846598135,0.216390961332514,0,0,0.0369097763680405,0.0504423666200465,0.0331466821419824,0.0184935138166582,0.0506326219260151,0.09836084251406,0.0322649797590833,0.0705002597779067,0,0.151723488124664,0.180560948081843,0.146489852886536,0.18372597029238,0.0469381294130857,0.0701366669129574,0.0214727908982589,"XLOC_006176 | TCONS_00008207.p1","Ss_chr2","","DUF1647",NA,"A0A0K0E2S9","SRAE_0000008900 | WBGene00255826",84.573,"SPAL_0000721400",71.9008,"SVE_1076800",70.5234,"C16D9.5 | WBGene00015860",20.9366
"150","SSTP_0000380500",0,0,0.0178998188064227,0,0,0,0.167972522078889,0.214197018861672,0.353021312742506,0,0.0491970911296586,0.0258735185044019,0.0624268794750641,0,0.0051080931060479,0.201094881601704,0.0806171235465204,0.0624210531908261,0,0.0109741003728009,0.0149892974380768,0.0467809463162787,0.0605994137138826,0.021274464810282,"XLOC_006177 | TCONS_00011598.p1","Ss_chr2","Hemagglutinin",NA,NA,"A0A0K0E2T6","",NA,"",NA,"",NA,"",NA
"151","SSTP_0000380600",0.0165888003437897,0,0,0.01900509308503,0.0992225118561222,0.144866618626168,0.418204182838784,0.521783957364499,0.148612461306271,0,0,0,0,0.0165348863243507,0.0166007317894016,0,0.0235378353756559,0.0246790174098673,0.107194824789356,0.136028523097441,0.122092527678509,0,0,0,"XLOC_003869 | TCONS_00005602.p1","Ss_chr2","LAGLIDADG_2 domain-containing protein",NA,NA,"A0A0K0E2T7","SRAE_X000212400 | WBGene00267702",37.3737,"SPAL_0001160200",43.4343,"SVE_1630800",31.3131,"",NA
"152","SSTP_0000386400",0.0808650920398507,0.0820662526931442,0.0862482209805493,0.34279354922825,0.156460861708449,0.192848914683003,0.132215444479619,0,0,0.0802185614922339,0.158528939026189,0.176635299097065,0.0300489327438379,0,0.0190999561934625,0.279628779583498,0.0555460574539869,0.128375001169412,0.0901864938584434,0.0291633886243782,0.0817397752371159,0,0.0234149220608828,0,"XLOC_003893 | TCONS_00005632.p1","Ss_chr2","BPI2 domain-containing protein","MLT-10-like","membrane","A0A0K0E2Z5","SRAE_0000027500 | WBGene00256017",68.0556,"SPAL_0001560000",51.5432,"SVE_0372800",51.3889,"",NA
"153","SSTP_0000386500",0.020433930486308,0.00396253821699822,0.0578215702508804,0,0.0858863241737831,0.0233933789347231,0.110526906897205,0.0274727678494252,0.0370320402980132,0.071005849767391,0.0566453184874007,0.0634891306498888,0.0461269039518504,0.0494304603324874,0.0786961862370382,0.025726590073055,0.0613935862519873,0.00130728049622653,0,0.0682498523229558,0.0100375573101309,0.0234101812833949,0,0.0639238446757051,NA,NA,"Flagellar basal body rod modification protein",NA,NA,"A0A0K0E2Z6","",NA,"",NA,"",NA,"",NA
"154","SSTP_0000391300",0.0337703425635526,0.0516061047410311,0.0180352606834541,0.291338615636802,0.261480736078714,0.360912980295741,0.132743055671682,0.249060451915458,0.295470489088505,0.0336328105647084,0.0662543730053372,0.0554550530907187,0.0506138414906198,0,0.0322786359531033,0.0470280350513885,0.070080637244758,0.043393083725029,0,0.024420130547147,0.0459716048571952,0.0234754449569783,0.0701458529876045,0.042948674093291,"XLOC_006212 | TCONS_00008254.p1","Ss_chr2","G_PROTEIN_RECEP_F1_2 domain-containing protein",NA,"membrane","A0A0K0E342","SRAE_2000045000 | WBGene00260644",51.0386,"SPAL_0000705000",14.2433,"",NA,"",NA
"155","SSTP_0000404800",0.0669458305325091,0.0177461605724745,0.0182025397568978,0.441466648028211,0.346080229402922,0.505280533508144,0.04344234944622,0.0538413294183,0,0.0336437481964473,0.0493623476100993,0.0358563507388549,0,0,0.0341130352723572,0.0239149832071284,0.0475956869625517,0,0,0,0,0.0236739085611942,0,0,NA,NA,"",NA,"membrane","A0A0K0E3H6","",NA,"",NA,"",NA,"",NA
"156","SSTP_0000414550",0.0510678784884217,0.0186018384089685,0.0367343889812048,0.0316180853847775,0.0179179087491923,0.0169996148045347,0.0411814510664007,0,0.0339896647261423,0,0.0335402319431533,0.0693938413647919,0,0.0174932695499191,0.017230054107171,0.0246697546241847,0.0497540239707336,0.0462474767347433,0,0,0.0445771969315308,0.0494796714741515,0.0226982583027503,0,NA,NA,"",NA,"membrane","A0A0K0E3S5","",NA,"",NA,"",NA,"",NA
"157","SSTP_0000421012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712127044711699,0,0,0.0551030970622574,0,0,0,0.00061388555970747,0,0,"XLOC_008084 | TCONS_00012436.p1","Ss_chrX.2","",NA,NA,"A0A0K0E3Z0","",NA,"",NA,"",NA,"",NA
"158","SSTP_0000421300",0.0590696907062541,0.146611237505829,0.0174599711331163,0.137136375160864,0.0553737655310182,0.107910388082769,0,0,0.0370840278122364,0.0619586783453931,0.0276113342007414,0.0367390832907584,0,0,0.0284876354592615,0,0,0,0.0911892089069668,0,0,0,0,0.0144769811879415,"XLOC_008436 | TCONS_00013637.p1","Ss_chrX.2","BESS domain-containing protein",NA,NA,"A0A0K0E3Z5","",NA,"SPAL_0000001500",47.5,"SVE_0686800",34.1667,"",NA
"159","SSTP_0000421400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"",NA,NA,"A0A0K0E3Z6","",NA,"SPAL_0000817400",59.8291,"",NA,"",NA
"160","SSTP_0000425300",0.033734754033445,0,0.0360344314056368,0.0171222412315688,0,0,0,0.0552921869451836,0,0.03360286086911,0,0,0.0505775323003543,0.0163822692346508,0.0161283514285771,0.0939838184183465,0.0466849428372993,0.0433681954722624,0,0.0243969190752386,0,0.023453748506048,0,0,"XLOC_003631 | TCONS_00005308.p1","Ss_chr2","Serpentine receptor class gamma","7TM_GPCR_serpentine_rcpt_Srg","membrane, transmembrane signaling receptor activity, sensory perception of chemical stimulus","A0A0K0E434","",NA,"",NA,"",NA,"",NA
"161","SSTP_0000425600",0.0337784209632005,0,0.0360788675268046,0,0.0934081856783033,0.0180489652256918,0.420449097161631,0.11071855727689,0.184703265727376,0.100919687767582,0.0662699526518137,0.129423450219155,0.0506230504999159,0.0327945540528547,0.0645675485262692,0,0.0700938952468093,0,0,0,0,0,0.0233873694386181,0,"XLOC_005978 | TCONS_00007970.p1","Ss_chr2","Serpentine Receptor, class T","7TM_GPCR_serpentine_rcpt_Srt","membrane","A0A0K0E437","SRAE_2000446800 | WBGene00264700",55.4572,"SPAL_0000597600",28.3186,"SVE_0350500",61.3569,"srt-23 | WBGene00021947",30.9735
"162","SSTP_0000437900",0,0,0,0,0,0,0.105798199862242,0,0,0.300276333472843,0,0.144769284821515,0,0.223001953851974,0.0935882786836522,0,0,0,0,0,0,0,0,0,NA,NA,"Protein-tyrosine phosphatase","PTP_cat, Tyr_Pase_dom, Tyr_Pase_cat, Tyr_Pase_AS, Prot-tyrosine_phosphatase-like","protein tyrosine phosphatase activity, phosphatase activity, protein dephosphorylation, dephosphorylation","A0A0K0E4G0","SRAE_2000143200 | WBGene00261637",25.7143,"",NA,"",NA,"",NA
"163","SSTP_0000440600",0.0168551838117598,0.0172246434248071,0.0540691992079252,0,0.0186520291466329,0,0,0.027660361099631,0,0.0168394138518717,0.0165443744755752,0,0,0,0,0.0235975041666997,0.0234506803671809,0.0874386082780822,0.0906962219582885,0.0244286216296101,0,0.0469776727830274,0.0233709006970809,0.042903362537911,"XLOC_008553 | TCONS_00012830.p1","Ss_chrX.2","Sporozoite surface protein 2-like",NA,NA,"A0A0K0E4I6","",NA,"",NA,"",NA,"",NA
"164","SSTP_0000441100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"XLOC_001257 | TCONS_00001360.p1","Ss_chr1","KASH domain-containing protein",NA,NA,"A0A0K0E4J1","",NA,"SPAL_0001120600",54.2169,"SVE_1481100",67.2691,"",NA
"165","SSTP_0000441200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520612166737281,0,0,0,0,0,0,0,0.0194424544240828,"XLOC_009275 | TCONS_00013393.p1","Ss_chrX.2","",NA,NA,"A0A0K0E4J2","SRAE_0000066900 | WBGene00256418",70.5882,"",NA,"SVE_0614300",61.7647,"",NA
"166","SSTP_0000450500",0,0,0.0360505791006941,0,0.0186682678446631,0,0,0,0,0.0672095657915424,0.0165552738022227,0.0184724038622553,0.0252748323774055,0.0163740332236797,0.016113204497555,0.070461937908954,0,0.064983358981436,0,0,0,0,0,0,"XLOC_009415 | TCONS_00014206.p1","Ss_chrX.3","TGFbeta ligand","TGF-b_C, Cystine-knot_cytokine","signal transduction, growth factor activity","A0A0K0E4T5","SRAE_X000075600 | WBGene00266317",65.0406,"SPAL_0000197400",24.3902,"SVE_0043600",46.6125,"",NA
"167","SSTP_0000451300",0,0,0,0.256287763273042,0.148684078940713,0.162358760184707,0.264380954411781,0.468454489851853,0.405794487337619,0,0,0,0.0252961122424061,0.016383757777242,0,0,0,0.0434578041110792,0,0,0.0230006077396199,0,0,0,"XLOC_009967 | TCONS_00014746.p1","Ss_chrX.3","Serpentine receptor class gamma","7TM_GPCR_serpentine_rcpt_Srv","membrane","A0A0K0E4U3","SRAE_X000074800 | WBGene00266309",45.5319,"",NA,"",NA,"",NA
"168","SSTP_0000452800",0.033194806632641,0.102796833485807,0.0356137921548169,0,0,0,0,0,0,0,0,0,0,0,0.0163681937368132,0.0234731045069026,0,0.0220004219926168,0,0,0,0,0,0,NA,NA,"",NA,NA,"A0A0K0E4V9","",NA,"",NA,"SVE_1120700",49.2063,"",NA
"169","SSTP_0000453000",0.0335973381425551,0.0171835386564391,0.0539051649815496,0.0513561163552639,0.0557833612463472,0.0362108159964324,0,0,0,0,0,0,0,0.0164440527506064,0,0.0470918370133153,0.0468145889166993,0.109198753358643,0.452678703290548,0.34101318458073,0.32349090078096,0.0234271317809497,0.0233022883344274,0.0213823495372707,"XLOC_011356 | TCONS_00016701.p1","Ss_chrX.6","ULP_PROTEASE domain-containing protein","Peptidase_C48_C, Papain-like_cys_pep_sf","proteolysis, cysteine-type peptidase activity","A0A0K0E4W1","",NA,"",NA,"SVE_1746800",0,"",NA
"170","SSTP_0000453100",0.0338546952625476,0.0688419051637068,0.0180676842157295,0.0514292627592391,0.149743750739541,0.180060864201693,0,0.0554334360434335,0.0368716932691501,0,0.0165981821798452,0,0,0.130913506929608,0,0.211345329471093,0.303240276823788,0.475429549674199,0.180394479265847,0.293367289512857,0.206228321287509,0.0939718940967093,0.0468415194092643,0.0860739558483185,"XLOC_011018 | TCONS_00016415.p1","Ss_chrX.6","DEAD/DEAH box helicase","Helicase_C, DEAD/DEAH_box_helicase_dom, Ski2/MTR4_C, Helicase_ATP-bd, P-loop_NTPase","nucleic acid binding, nucleotide binding, ATP binding","A0A0K0E4W2","",NA,"",NA,"",NA,"",NA
"171","SSTP_0000454500",0,0,0.0182615493612732,0.270460107642722,0.217758191895377,0.287221116572417,0,0,0,0,0,0,0,0,0,0.0719733382420677,0.0238463671237648,0,0,0.096569140308291,0.0464238742940853,0,0,0.0427738663777738,NA,NA,"Reverse transcriptase domain-containing protein","RT_dom, Rev_trsase/Diguanyl_cyclase, DNA/RNA_pol_sf",NA,"A0A0K0E4X6","",NA,"SPAL_0000575400",53.7313,"SVE_1850900",0,"",NA
"172","SSTP_0000454600",0,0.0172061283071649,0.0360951147058536,0.171406556563825,0.112154468370852,0.306570081463015,0.0664078073690193,0,0,0.0168193388778218,0.0165765911996682,0,0,0,0,0.0705155104511453,0.0700513062722226,0.108344533543086,0.180592160112157,0.122155823244133,0.275558710672635,0.046966200129505,0.0233968453430933,0.0214908890162693,"XLOC_009084 | TCONS_00013983.p1","Ss_chrX.2","Reverse transcriptase domain-containing protein","Rev_trsase/Diguanyl_cyclase, DNA/RNA_pol_sf",NA,"A0A0K0E4X7","",NA,"",NA,"SVE_0833600",13.9651,"",NA
"173","SSTP_0000454800",0.285667594798983,0.188823097347728,0.305401584724936,0.10261143910483,0.0929687752444212,0.0903335553570718,0,0,0,0,0,0,0,0.0164092463405483,0.0323855217861392,0.0940449354839877,0.093457815672307,0.0653209501937617,0.180740678575279,0.0486945830332834,0.0921758383126516,0.0234097928731659,0.0232960008903192,0,"XLOC_009088 | TCONS_00013253.p1","Ss_chrX.2","",NA,NA,"A0A0K0E4X9","",NA,"",NA,"",NA,"",NA
"174","SSTP_0000454900",0.0166820528356053,0,0,0.290691912814963,0.239317469910948,0.272801515854671,0.328917640750133,0.328594769049602,0.14797716489265,0,0,0.0183223084969524,0,0.0165641487035015,0.0165279073248513,0,0,0.0221902140389596,0.0909249839725194,0.0485559069051344,0,0.023420377309571,0.0231394753626946,0,"XLOC_008436 | TCONS_00012752.p1","Ss_chrX.2","Transposase_31 domain-containing protein",NA,NA,"A0A0K0E4Y0","",NA,"SPAL_0000817400",59.8291,"",NA,"",NA
"175","SSTP_0000455100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"176","SSTP_0000455500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"HTH LytTR-type domain-containing protein",NA,NA,"A0A0K0E4Y6","",NA,"SPAL_0000959800",61.8557,"",NA,"",NA
"177","SSTP_0000455525",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"XLOC_009200 | TCONS_00013337.p1","Ss_chrX.2","",NA,NA,"A0A0K0E4Y7","SRAE_0000047700 | WBGene00256221",46.3768,"",NA,"",NA,"",NA
"178","SSTP_0000455600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"DNA-directed RNA polymerase",NA,NA,"A0A0K0E4Y8","",NA,"",NA,"",NA,"",NA
"179","SSTP_0000455800",0.0333659736826675,0.0172474216929674,0.0537231116205701,0.0513086147585225,0.0184149106476471,0.0181758542422956,0,0,0,0,0.0163993983469555,0,0,0.033110208641697,0,0.189029105606385,0.117626415251003,0.19942917841791,0.0909722246903976,0.218423098100642,0.186708490751794,0.117074527144738,0.023141074030746,0.0212653837584399,"XLOC_008579 | TCONS_00012851.p1","Ss_chrX.2","Integrase_H2C2 domain-containing protein","Integrase_H2C2",NA,"A0A0K0E4Z0","",NA,"",NA,"",NA,"",NA
"180","SSTP_0000455900",0.0499843140337572,0.0347194422381473,0.107609968939412,0.0512106878524968,0,0.0181754582328579,0,0,0,0,0,0,0,0,0,0.0708509311660273,0.0708212684437767,0.0668126546189561,0.181426696322164,0.145278529979592,0,0.07032362753967,0.0230849923706032,0.105829282058489,"XLOC_008579 | TCONS_00012852.p1","Ss_chrX.2","ILEI domain-containing protein",NA,NA,"A0A0K0E4Z1","",NA,"",NA,"",NA,"",NA
"181","SSTP_0000456000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219966891617415,0,0.118835507132567,0.0691381132541319,0,0,0,NA,NA,"Reverse transcriptase domain-containing protein",NA,NA,"A0A0K0E4Z2","",NA,"",NA,"",NA,"",NA
"182","SSTP_0000456200",0,0.0171622672693057,0.017919461443343,0.0341786403490743,0.0185195197182762,0,0,0,0,0.0503130508131966,0,0,0.025427825176604,0.0164584624407666,0,0.188492315677808,0.0234191010640663,0.065759136456101,0,0.0243019252547908,0.0926372078183509,0.0935625065348377,0,0.0213095633363389,"XLOC_008579 | TCONS_00012853.p1","Ss_chrX.2","Integrase catalytic domain-containing protein","Integrase_cat-core, RNaseH-like_sf, RNaseH_sf","nucleic acid binding, DNA integration","A0A0K0E4Z4","",NA,"",NA,"SVE_0391900",37.5,"",NA
"183","SSTP_0000456300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"XLOC_011365 | TCONS_00017181.p1","Ss_chrX.6","HTH_48 domain-containing protein","Transposase_1, Homeobox-like_sf, WH-like_DNA-bd_sf, RNaseH_sf, Mos1_HTH","nucleic acid binding","A0A0K0DTA4","SRAE_X000180600 | WBGene00267383",41.5929,"SPAL_0001603900",74.0413,"SVE_0295600",25.6637,"",NA
"184","SSTP_0000458700",0.12124588954629,0.125159354582761,0.281918385186624,0,0.0371068097994021,0,0,0,0,0.0272183446755982,0,0,0,0,0,0,0,0,0,0.262355441082045,0.0762321366930043,0,0,0,NA,NA,"Chromo domain-containing protein","Chromo/chromo_shadow_dom, Chromo-like_dom_sf, Chromo_domain",NA,"A0A0K0E503","",NA,"",NA,"",NA,"",NA
"185","SSTP_0000465500",0,0,0.020138136647675,0.0178866201806475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185854671201534,0.0902078716180057,0,0,0,0,0,NA,NA,"",NA,NA,"A0A0K0E571","",NA,"",NA,"",NA,"",NA
"186","SSTP_0000465700",0.117589607073738,0,0.0179697376831808,0.0171230963266257,0.055787830551012,0.0724560717152257,0.022050561227811,0.0275780990298838,0.0370204451041275,0.0672058082650637,0.0659819127043232,0.0922030079837448,0,0.0493543478473962,0.032512564395768,0.117784664729975,0.117088677426062,0.262269650601403,0.090572566464795,0.341082008050057,0.184980576625216,0.0702979840922772,0.0233044604781271,0.0641530229449603,"XLOC_010542 | TCONS_00015779.p1","Ss_chrX.4","Rab-GAP TBC domain-containing protein",NA,NA,"A0A0K0E574","",NA,"",NA,"SVE_1889100",25.3886,"",NA
"187","SSTP_0000465800",0,0,0,0.0170833905434646,0.0184644730478778,0.0181435610930164,0,0,0,0.0167630566371174,0,0,0,0,0,0.0471783870796991,0.0234466304100817,0,0,0.097050472024319,0.116121075589837,0.0233758696974389,0,0,"XLOC_010542 | TCONS_00015778.p1","Ss_chrX.4","PAPS_reduct domain-containing protein",NA,NA,"A0A0K0E575","",NA,"",NA,"SVE_1305000",28.2609,"",NA
"188","SSTP_0000465900",0.0166463003847664,0,0,0,0,0,0,0,0.0369148618394701,0,0,0,0,0,0,0,0,0,0.0907301164072658,0.0242259485237593,0.0699025651488997,0,0,0,"XLOC_010541 | TCONS_00015777.p1","Ss_chrX.4","Exported protein",NA,NA,"A0A0K0E576","",NA,"",NA,"",NA,"",NA
"189","SSTP_0000466000",0.0168631752634073,0.0171929185373923,0,0.0171283103771705,0.018655136505585,0,0.0442066990026902,0.0276456855020761,0,0.0168086485721311,0,0,0,0.016400230594586,0,0.0470361144375269,0.14018516616331,0.0217223933236047,0.0903599793047868,0.122006411168815,0.138033778190751,0.0234593491328982,0,0,"XLOC_010669 | TCONS_00015912.p1","Ss_chrX.4","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"190","SSTP_0000466300",0,0.0515415647837186,0.036426690589328,0,0.0372532582627891,0.0180623678494283,0,0,0.036943070837084,0.0167979566088491,0.0165192319868649,0.0553471957814502,0,0,0,0.0705449810985708,0.0233661060124505,0.0434980372470661,0.090372755835553,0.0975018513882973,0.0690745836025612,0.0234370538684739,0,0,"XLOC_010676 | TCONS_00015914.p1","Ss_chrX.4","Metalloendopeptidase","Peptidase_M12A, MetalloPept_cat_dom_sf","hydrolase activity, metal ion binding, proteolysis, metalloendopeptidase activity, zinc ion binding, metallopeptidase activity, peptidase activity","A0A0K0E579","",NA,"",NA,"SVE_1329800",20.0803,"hch-1 | WBGene00001828",26.1044
"191","SSTP_0000468000",0,0,0.0180349608601969,0.154175195427221,0.0373573973507221,0.0721056703467079,0.0663632095961847,0.0553421728913005,0,0.033618963948608,0.0165644903484212,0,0.0252809407830083,0,0.0322298452299161,0.0939772895654485,0.0233398366260925,0.0649899055064498,0.0902560255677111,0.0244152263595894,0.137734421376884,0.0469369280244909,0,0.0214752830083993,"XLOC_010476 | TCONS_00015246.p1","Ss_chrX.3","CCHC-type domain-containing protein","Peptidase_aspartic_dom_sf",NA,"A0A0K0E594","SRAE_X000236900 | WBGene00267954",33.3333,"SPAL_0000451300",18.75,"",NA,"",NA
"192","SSTP_0000468100",0.0166922680375421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238127888871105,0,0,0.0486619701877695,0,0,0,0,NA,NA,"RNase H domain-containing protein","RNaseH_domain, RNaseH-like_sf, RNaseH_sf","nucleic acid binding, RNA phosphodiester bond hydrolysis, endonucleolytic, RNA-DNA hybrid ribonuclease activity","A0A0K0E595","",NA,"",NA,"",NA,"",NA
"193","SSTP_0000468200",0,0.0176487187980541,0,0.0168222095111171,0.0180509019046745,0.0178264742255419,0,0,0,0.0333761892875754,0,0.0177662834517889,0,0,0.0169203497770262,0.0476147881436022,0.0943961089558447,0.0225019124485591,0,0.0718032952621788,0.0693618668978942,0.0235471847833837,0.0229246535073025,0,"XLOC_010476 | TCONS_00015723.p1","Ss_chrX.3","Dethiobiotin synthase",NA,NA,"A0A0K0E596","",NA,"",NA,"",NA,"",NA
"194","SSTP_0000468250",0,0.0171481188919417,0.0358109970418646,0,0.037033941341661,0.0361814880582787,0.0219582722222311,0,0.0369579801252375,0.0167509072292544,0,0,0,0.0164327301381583,0.0162676403958174,0.141154616807447,0.0935228637956296,0.0437330976199506,0.0904303038078759,0.072856740115531,0.161817286876939,0.0233702131894577,0,0.063908669252385,NA,NA,"Transposable element Tc3 transposase","RNaseH_sf","nucleic acid binding","A0A0K0E597","",NA,"",NA,"",NA,"",NA
"195","SSTP_0000468350",0.0497033326333393,0.105135914083842,0.0359486494923875,0.0169384610762282,0.0181254482353742,0,0.0865922073550057,0,0,0.200246605411778,0.180035924059578,0.10789495959959,0.129902759666293,0.183347522719437,0.0839189227380667,0.141836387502926,0.0708044019344536,0.157066497440382,0,0.0481384949158532,0.0932194762558251,0,0,0.08454700110308,"XLOC_010474 | TCONS_00015721.p1","Ss_chrX.3","",NA,NA,"A0A0K0E599","",NA,"",NA,"",NA,"",NA
"196","SSTP_0000468400",0.0335173697225014,0.0858832171156814,0.0358705657857407,0,0.0185477460526055,0,0.0659842495781544,0,0.0740387032431256,0.13423036625421,0.0823053236576527,0.0920415088187541,0.025428081745556,0.049380141213367,0.0488840488160836,0.0471297873164518,0.117098039546699,0.153320454517047,0.0905807274221604,0.0486518566733908,0.046310402544523,0.117045088931408,0,0.0640149762380773,"XLOC_010474 | TCONS_00015245.p1","Ss_chrX.3","",NA,NA,"A0A0K0E5A0","",NA,"",NA,"",NA,"",NA
"197","SSTP_0000468500",0.0168079450702032,0.0343542403414042,0.0179728289728781,0.0342247469007448,0.037199701485012,0.0361649215161671,0.0220534668441244,0,0,0.100758026469577,0.0659925982025567,0.0553067375225303,0.101444442391011,0.04927872263109,0.0486440608769204,0.047061730386755,0.11693395067898,0.174410593016419,0,0.0730825340556293,0.0230713713308427,0.046847695189792,0,0,"XLOC_010474 | TCONS_00015245.p1","Ss_chrX.3","",NA,NA,"A0A0K0E5A1","SRAE_0000072900 | WBGene00256486",31.1321,"",NA,"",NA,"",NA
"198","SSTP_0000473000",0,0,0.0714556069465908,0.204802772517078,0.110473954400234,0.0906095387630025,0.197050134510624,0.0546926411874779,0.147700960686081,0.0167459803055468,0.016367270380041,0.0915341697768846,0.0509793177160147,0.0660045883186533,0.0492344369200418,0.164855759418415,0.0703818080274246,0.0220477953240795,0.181285518222018,0,0.0464838564083628,0,0,0.0212261356748711,"XLOC_010452 | TCONS_00015224.p1","Ss_chrX.3","Rhomboid domain-containing protein",NA,"membrane","A0A0K0E5E4","SRAE_X000004700 | WBGene00265601",64.8438,"",NA,"SVE_0118200",46.875,"",NA
